t,x,y
6.778744444444443,-597.6039722861957,-2932.023306254734
6.7954,-501.614160965441,-2946.766185702236
6.812055555555554,-406.00162128290117,-2961.068039907811
6.828711111111112,-298.2936284210623,-2969.0713945281695
6.845366666666667,-199.74247000334185,-2976.200113312869
6.862022222222222,-100.85451871671853,-2979.143387658739
6.878677777777777,1.041502751373173,-2979.661185684463
6.895333333333332,99.45234697106685,-2976.440433395471
6.911988888888887,196.02099367373467,-2970.4580822232683
6.928644444444444,275.61949200259596,-2961.9870187119946
6.9453,388.0268024897082,-2950.3901505635486
6.961955555555554,478.3320991971607,-2935.5486976054417
6.9786111111111095,570.0563795750998,-2919.868994788416
6.995266666666665,655.0340208527407,-2899.314963986626
7.011922222222221,737.7076519000564,-2876.232008487046
7.0285777777777785,820.855232973953,-2857.1332430549473
7.045233333333334,890.7596141349607,-2827.214026030906
7.061888888888888,958.4312236499438,-2801.271648126686
7.078544444444444,1025.1790181090053,-2774.79636932847
7.095199999999999,1085.1462738171679,-2749.4555982306356
7.111844444444445,1139.8683600429629,-2726.9715146598855
7.128511111111111,1191.1785508989658,-2704.209164664202
7.145155555555555,1236.707505701226,-2683.2485591444324
7.16181111111111,1273.8324442006112,-2664.9009223447238
7.178466666666667,1306.593616812337,-2647.4986751537126
7.195122222222222,1332.9182855177394,-2634.457295843368
7.211777777777777,1356.6193072426515,-2623.7519746460985
7.228433333333332,1371.2322810830767,-2616.008561085272
7.245088888888888,1382.2551772698532,-2617.1942241151373
7.261744444444442,1385.9345890345592,-2616.2480779767316
7.278399999999999,1385.725963759431,-2616.7918124086145
7.295055555555555,1387.0109609857789,-2607.8761495564436
7.311711111111109,1374.2613518550718,-2615.6752293277805
7.328366666666665,1348.3136762043412,-2628.811351210051
7.34502222222222,1325.8112236499435,-2643.703220608258
7.361677777777775,1301.4696851884053,-2657.83683304845
7.378333333333332,1267.5534276870414,-2678.5206448506824
7.394988888888887,1227.5771002958202,-2695.2249909431866
7.411644444444442,1179.7366311137669,-2719.9076303775937
7.428299999999997,1126.5996228183433,-2741.295114322852
7.444955555555553,1071.515839034559,-2764.255617431404
7.461611111111111,1011.4632074556118,-2788.083543574766
7.478266666666666,943.8903071196653,-2815.2365237592903
7.494922222222224,864.9501673927682,-2843.410418925955
7.511577777777776,798.6384196797201,-2868.4962942013317
7.528233333333333,716.7853350557791,-2893.599576054614
7.544888888888891,612.4001763839567,-2909.690923215728
7.5615444444444435,524.9538758443753,-2929.438902139841
7.578200000000001,426.4476347511986,-2944.6118064668444
7.594855555555554,332.88824107885216,-2959.0006445191393
7.611511111111111,238.84809709907518,-2971.7383496196335
7.628166666666668,141.62698712108158,-2980.4104691736466
7.644822222222221,67.54826371174659,-2984.2655578879494
7.661477777777778,-31.465924792047872,-2985.920705540453
7.6781333333333315,-129.15022431385728,-2980.345330385274
7.694788888888889,-225.81904468637117,-2973.136027399576
7.711444444444441,-327.83598282778917,-2966.113089568127
7.728099999999999,-431.90351580415063,-2958.421889439427
7.744755555555556,-530.6462662285987,-2946.357367338721
7.761411111111109,-624.6976289789089,-2931.560136110892
7.778066666666666,-716.9863997714109,-2911.212362754357
7.794722222222218,-803.1885857442019,-2891.2945514423727
7.811377777777776,-880.836832721166,-2870.242040609606
7.828033333333333,-940.9038792753001,-2849.2201867816193
7.844688888888886,-1007.1841609654409,-2822.1167991600723
7.861344444444443,-1065.0193754123934,-2774.407598230636
7.877999999999997,-1131.390523118785,-2747.876569465935
7.894655555555557,-1190.7683238613686,-2722.738598588222
7.91131111111111,-1243.7741405155432,-2699.8195450826124
7.927966666666667,-1291.254310219172,-2676.4671761024792
7.944622222222224,-1335.126557278805,-2655.1865783795192
7.961277777777777,-1372.8650395184125,-2637.188813220774
7.977933333333334,-1405.6408747463597,-2620.9528114872664
7.994588888888887,-1432.4841609654409,-2607.04331310055
8.011244444444445,-1453.5837557425684,-2595.1517811220438
8.0279,-1469.5542533441937,-2586.855506196558
8.044555555555554,-1479.6472040517938,-2581.188553696223
8.061211111111112,-1488.2066804371646,-2581.3049051856615
8.077866666666665,-1487.077826123812,-2580.772967606543
8.094522222222222,-1480.2502256042242,-2582.9231769122125
8.11117777777778,-1466.9406504586423,-2586.308419485599
8.127833333333331,-1450.1805410559386,-2596.8914717638827
8.144488888888889,-1428.69214593491,-2606.670523378927
8.161144444444442,-1401.1023427836226,-2620.1212778934387
8.1778,-1369.3873260638156,-2635.712706959139
8.194455555555553,-1331.419793149349,-2654.699263389007
8.21111111111111,-1286.623199652428,-2674.8394340276413
8.227766666666666,-1241.2872453810253,-2695.663105590453
8.24442222222222,-1189.9724688811998,-2717.907667659958
8.261077777777777,-1132.7191804206939,-2741.0538299949512
8.277722222222222,-1073.2342591972679,-2765.238606894327
8.294388888888887,-1005.1188310818704,-2790.3963893505716
8.311033333333333,-938.848114453813,-2813.12756220149
8.327699999999997,-863.4224529764601,-2836.4086751537125
8.344344444444443,-786.474614981739,-2858.9322254067856
8.360999999999997,-706.1895761278957,-2879.8117151214155
8.377655555555553,-619.7281170093969,-2898.9428558931013
8.39431111111111,-531.1197832830378,-2915.8709673451485
8.410966666666663,-461.98168162659795,-2948.641906594761
8.42762222222222,-371.05603596544097,-2964.564730199584
8.444277777777778,-278.805056487829,-2974.149028094889
8.460933333333335,-180.25623303751308,-2978.137465360146
8.47758888888889,-81.86676966109303,-2980.452179261978
8.494244444444444,16.03546520278337,-2979.890304529865
8.510900000000001,113.2899769655935,-2976.0473719115007
8.527555555555555,210.83865272277194,-2969.852303271626
8.544211111111112,303.363967376805,-2960.9076595287124
8.560866666666666,389.2467333435022,-2948.6293838151305
8.577522222222221,487.40452404984967,-2936.0822221622598
8.594177777777778,551.8926106881029,-2914.0006578685066
8.610833333333332,639.8740479897831,-2894.3325213075586
8.62748888888889,735.3056001267094,-2881.0466041477957
8.644144444444443,800.3642261313332,-2853.2536420411298
8.6608,875.9229818917017,-2831.3521405002475
8.677455555555555,940.5074558010263,-2807.984541253607
8.69411111111111,1007.8931771640553,-2784.1830876237364
8.710766666666666,1067.688904050039,-2761.5058180108554
8.72742222222222,1118.9645318450164,-2738.1361751537124
8.744077777777777,1156.359589034559,-2715.7866901349857
8.760733333333334,1201.65228763269,-2697.8833058922355
8.777388888888886,1237.3082918647476,-2680.7854575302144
8.794044444444443,1268.945920335372,-2666.784721665341
8.810699999999997,1295.6965729795131,-2656.928880432305
8.827355555555554,1312.393917112637,-2645.644129699167
8.844011111111108,1327.1416308897626,-2638.9848108469278
8.860666666666663,1340.88117994365,-2639.892536219949
8.87732222222222,1344.6001527600495,-2639.743735812292
8.893977777777778,1342.7709672396875,-2641.673808368633
8.910633333333335,1332.924976090396,-2643.34271738599
8.927288888888889,1321.1102834790033,-2654.016647503943
8.943944444444446,1294.1462738171679,-2651.504383166885
8.960600000000003,1270.6311311307793,-2663.315990084704
8.977255555555555,1233.1913880828754,-2678.29580683559
8.993911111111112,1202.338143867273,-2698.4667602600957
9.010566666666666,1158.818351597373,-2717.4691669569916
9.027222222222225,1114.145904394036,-2738.9761709235945
9.043877777777777,1062.432579122665,-2760.724129699167
9.060533333333332,1010.081032404725,-2785.24789795164
9.07718888888889,942.180935394302,-2807.83317807769
9.093844444444445,877.9040743286766,-2833.381107586145
9.1105,810.6627778100694,-2854.538979336222
9.127155555555554,735.415839034559,-2875.4394158944533
9.143811111111113,657.4187802110298,-2899.6396345633066
9.160466666666666,576.9732464419665,-2919.1975905550144
9.17712222222222,489.96087720249784,-2937.3033263165034
9.193777777777775,402.82039830507597,-2951.461324647733
9.21043333333333,307.87974880899515,-2964.842953760678
9.227088888888888,215.64302797465098,-2973.9944876777236
9.243744444444443,120.95125570122536,-2980.8604685260325
9.260399999999995,25.919547029923933,-2984.3933316422626
9.277055555555554,-68.81092152882115,-2984.331840982859
9.293711111111108,-172.839480114377,-2983.97858852675
9.310366666666663,-260.61443984990296,-2975.723977683966
9.32702222222222,-354.4584084570797,-2967.0315555884954
9.34367777777778,-454.13017866455607,-2957.8418569718942
9.360333333333337,-548.9832263860017,-2943.100314497975
9.376988888888889,-634.5316185925598,-2927.6359688830853
9.393644444444446,-718.0887852428975,-2909.9864110027693
9.4103,-801.8546872812303,-2888.8697697339467
9.426955555555557,-878.4217496179233,-2869.566322212536
9.443611111111114,-934.032035685799,-2849.0593308914176
9.460266666666666,-1002.9498876465689,-2824.9356614550825
9.476911111111113,-1064.4444915439533,-2798.899747539772
9.493577777777777,-1112.137474218453,-2753.88979722523
9.510222222222223,-1166.0383276321077,-2730.7646650014285
9.52687777777778,-1216.2480238937899,-2710.3847357597733
9.543533333333333,-1262.2916878471615,-2688.2616179330043
9.56018888888889,-1292.0610931889842,-2662.319827482047
9.576844444444443,-1341.9233313513691,-2669.961645402053
9.5935,-1369.0120974733775,-2654.915893367199
9.610155555555558,-1395.3502847439424,-2632.465884164977
9.62681111111111,-1415.9559724081323,-2627.026357717051
9.643466666666669,-1427.1475391418237,-2616.4004042603406
9.66012222222222,-1436.199991081271,-2610.319281214319
9.676777777777778,-1438.9640224772702,-2608.420718411881
